평균 심박수,93
-0.097595,
-0.096221,
-0.093432,
-0.089616,
-0.08528,
-0.080984,
-0.077308,
-0.074737,
-0.073471,
-0.073387,
-0.074185,
-0.075538,
-0.077176,
-0.078953,
-0.080904,
-0.083217,
-0.086077,
-0.089472,
-0.093098,
-0.096419,
-0.098856,
-0.100013,
-0.099817,
-0.098507,
-0.096499,
-0.094214,
-0.091954,
-0.089834,
-0.087789,
-0.085669,
-0.083353,
-0.080835,
-0.078293,
-0.076066,
-0.074525,
-0.073933,
-0.074398,
-0.0759,
-0.078324,
-0.081443,
-0.084916,
-0.088373,
-0.09146,
-0.093859,
-0.095332,
-0.095827,
-0.095537,
-0.094833,
-0.094115,
-0.093715,
-0.09381,
-0.094318,
-0.09494,
-0.095394,
-0.095626,
-0.095813,
-0.096209,
-0.097069,
-0.09855,
-0.100564,
-0.102644,
-0.104007,
-0.103816,
-0.101488,
-0.096894,
-0.090447,
-0.08304,
-0.07583,
-0.069915,
-0.066007,
-0.06424,
-0.064178,
-0.065013,
-0.065931,
-0.066398,
-0.066265,
-0.065692,
-0.064891,
-0.063881,
-0.062476,
-0.060455,
-0.057703,
-0.054198,
-0.050008,
-0.045355,
-0.040641,
-0.036419,
-0.033308,
-0.031868,
-0.032483,
-0.03532,
-0.04041,
-0.04774,
-0.057173,
-0.068229,
-0.080012,
-0.091383,
-0.101267,
-0.108923,
-0.11409,
-0.116976,
-0.118089,
-0.118002,
-0.117284,
-0.116531,
-0.116275,
-0.116758,
-0.117787,
-0.118871,
-0.119542,
-0.119564,
-0.118952,
-0.117981,
-0.117141,
-0.116944,
-0.117704,
-0.119468,
-0.122092,
-0.125187,
-0.128048,
-0.129765,
-0.129412,
-0.126149,
-0.119225,
-0.108028,
-0.092167,
-0.071494,
-0.046011,
-0.01572,
0.019574,
0.060442,
0.107819,
0.162694,
0.225503,
0.295347,
0.369285,
0.442131,
0.539842,
0.641907,
0.696837,
0.70514,
0.662114,
0.549346,
0.428495,
0.34433,
0.257749,
0.141873,
0.067246,
0.014648,
0.012573,
-0.014302,
-0.030947,
-0.040592,
-0.046072,
-0.049347,
-0.051449,
-0.052827,
-0.053723,
-0.054318,
-0.054772,
-0.055322,
-0.056318,
-0.058051,
-0.060512,
-0.063326,
-0.065914,
-0.067713,
-0.068348,
-0.067732,
-0.06609,
-0.063878,
-0.061603,
-0.059673,
-0.058393,
-0.05797,
-0.058478,
-0.059842,
-0.06185,
-0.064145,
-0.066316,
-0.067978,
-0.06874,
-0.068169,
-0.065892,
-0.061819,
-0.056244,
-0.049742,
-0.043047,
-0.036963,
-0.032152,
-0.028855,
-0.026861,
-0.025711,
-0.024867,
-0.02374,
-0.021823,
-0.018883,
-0.014919,
-0.010019,
-0.004355,
0.001758,
0.007933,
0.013851,
0.019279,
0.023972,
0.027667,
0.030224,
0.031697,
0.032275,
0.032239,
0.03198,
0.031921,
0.03242,
0.033792,
0.036351,
0.040354,
0.045931,
0.053075,
0.061561,
0.070894,
0.080386,
0.089269,
0.096816,
0.102503,
0.106254,
0.108569,
0.110436,
0.113029,
0.11737,
0.124064,
0.133097,
0.143788,
0.154986,
0.165418,
0.173987,
0.180005,
0.183382,
0.184646,
0.184682,
0.184334,
0.184161,
0.184365,
0.184873,
0.185556,
0.186371,
0.187348,
0.188506,
0.189792,
0.191055,
0.192038,
0.192369,
0.191591,
0.1893,
0.185216,
0.179192,
0.171179,
0.161244,
0.149562,
0.136397,
0.122186,
0.107686,
0.093916,
0.081791,
0.071738,
0.063574,
0.056636,
0.049964,
0.042493,
0.033407,
0.022486,
0.01016,
-0.002662,
-0.014813,
-0.025137,
-0.0328,
-0.037525,
-0.039612,
-0.039733,
-0.038746,
-0.037645,
-0.037434,
-0.038911,
-0.042524,
-0.048319,
-0.055923,
-0.064578,
-0.073285,
-0.080987,
-0.086715,
-0.089755,
-0.089825,
-0.087148,
-0.082354,
-0.076292,
-0.069895,
-0.064116,
-0.059801,
-0.057475,
-0.05721,
-0.058629,
-0.06093,
-0.063055,
-0.064071,
-0.063467,
-0.061242,
-0.057823,
-0.053941,
-0.050482,
-0.048269,
-0.047807,
-0.049146,
-0.051931,
-0.055553,
-0.059375,
-0.062923,
-0.065941,
-0.068318,
-0.070051,
-0.071237,
-0.07198,
-0.072243,
-0.071807,
-0.070399,
-0.06789,
-0.064347,
-0.060005,
-0.055283,
-0.050807,
-0.047316,
-0.045458,
-0.045571,
-0.047501,
-0.050556,
-0.053677,
-0.055799,
-0.056182,
-0.05452,
-0.050947,
-0.046,
-0.04056,
-0.035704,
-0.032466,
-0.031571,
-0.033237,
-0.037118,
-0.042479,
-0.048475,
-0.054307,
-0.059281,
-0.062915,
-0.065056,
-0.065909,
-0.065869,
-0.065287,
-0.064296,
-0.062752,
-0.060337,
-0.056832,
-0.052324,
-0.047224,
-0.042173,
-0.03788,
-0.034917,
-0.033504,
-0.033451,
-0.034296,
-0.035452,
-0.036314,
-0.036442,
-0.035751,
-0.034527,
-0.033288,
-0.032547,
-0.032613,
-0.033481,
-0.034831,
-0.036147,
-0.03689,
-0.03661,
-0.035001,
-0.032026,
-0.028022,
-0.023622,
-0.019493,
-0.016129,
-0.013789,
-0.012486,
-0.012023,
-0.012047,
-0.01222,
-0.012369,
-0.012465,
-0.012497,
-0.01239,
-0.011998,
-0.011137,
-0.009616,
-0.00738,
-0.004684,
-0.002053,
-0.000058,
0.000911,
0.000653,
-0.00093,
-0.003786,
-0.007661,
-0.012259,
-0.017425,
-0.023153,
-0.029455,
-0.036251,
-0.043337,
-0.05038,
-0.056953,
-0.06266,
-0.067241,
-0.070632,
-0.072958,
-0.074462,
-0.075431,
-0.07615,
-0.07694,
-0.078199,
-0.08025,
-0.083126,
-0.086533,
-0.089933,
-0.092655,
-0.094056,
-0.093757,
-0.091808,
-0.088568,
-0.084428,
-0.079658,
-0.074257,
-0.067799,
-0.059439,
-0.048122,
-0.032882,
-0.013036,
0.01183,
0.042047,
0.078157,
0.121099,
0.171977,
0.231428,
0.298802,
0.371432,
0.444363,
0.510694,
0.64703,
0.709278,
0.722388,
0.682799,
0.569522,
0.44745,
0.364255,
0.27856,
0.162086,
0.089758,
0.039979,
0.03743,
0.011787,
-0.003309,
-0.011144,
-0.014822,
-0.016843,
-0.018991,
-0.022332,
-0.027282,
-0.033742,
-0.041211,
-0.048838,
-0.055517,
-0.060202,
-0.062291,
-0.061813,
-0.059353,
-0.055825,
-0.052183,
-0.049164,
-0.047162,
-0.046272,
-0.046358,
-0.047049,
-0.047752,
-0.047823,
-0.046843,
-0.04478,
-0.041921,
-0.038643,
-0.035322,
-0.032368,
-0.030201,
-0.029071,
-0.028916,
-0.029411,
-0.030135,
-0.030685,
-0.03076,
-0.030247,
-0.029208,
-0.027744,
-0.025879,
-0.023604,
-0.021036,
-0.018448,
-0.016151,
-0.014378,
-0.01329,
-0.012967,
-0.013326,
-0.014025,
-0.014548,
-0.014416,
-0.013325,
-0.011178,
-0.008065,
-0.004174,
0.000345,
0.005536,
0.011674,
0.019115,
0.028028,
0.038219,
0.049168,
0.060173,
0.070465,
0.079351,
0.08641,
0.091624,
0.095375,
0.098256,
0.100814,
0.10347,
0.10649,
0.109899,
0.113523,
0.117217,
0.121042,
0.125155,
0.129618,
0.134364,
0.139346,
0.144559,
0.149928,
0.155217,
0.160081,
0.164195,
0.167345,
0.169486,
0.170728,
0.171291,
0.171422,
0.171307,
0.170985,
0.170337,
0.169139,
0.167166,
0.164316,
0.160767,
0.157068,
0.154,
0.152265,
0.152136,
0.153304,
0.15502,
0.156269,
0.155949,
0.15311,
0.147215,
0.138258,
0.126707,
0.113287,
0.098824,
0.084127,
0.069834,
0.056311,
0.043681,
0.031962,
0.021181,
0.01134,
0.002378,
-0.005797,
-0.013291,
-0.020251,
-0.026904,
-0.033523,
-0.040252,
-0.047002,
-0.053564,
-0.059699,
-0.065134,
-0.069639,
-0.073227,
-0.076242,
-0.07914,
-0.082159,
-0.085194,
-0.087909,
-0.089912,
-0.090858,
-0.090572,
-0.089138,
-0.086892,
-0.084317,
-0.081958,
-0.08029,
-0.079555,
-0.079688,
-0.080402,
-0.081408,
-0.082576,
-0.083986,
-0.085783,
-0.087979,
-0.090361,
-0.092561,
-0.094217,
-0.095044,
-0.094784,
-0.093225,
-0.090353,
-0.086416,
-0.081819,
-0.077072,
-0.072735,
-0.069293,
-0.066999,
-0.065921,
-0.066049,
-0.067278,
-0.069299,
-0.071673,
-0.074017,
-0.076053,
-0.077532,
-0.078316,
-0.078555,
-0.078661,
-0.079086,
-0.080196,
-0.082257,
-0.085353,
-0.089235,
-0.09331,
-0.096762,
-0.098715,
-0.098424,
-0.095553,
-0.090398,
-0.083859,
-0.077138,
-0.07133,
-0.067164,
-0.064931,
-0.064529,
-0.06555,
-0.067412,
-0.069561,
-0.071696,
-0.07382,
-0.076069,
-0.078421,
-0.080612,
-0.08228,
-0.083116,
-0.08298,
-0.082042,
-0.080824,
-0.080014,
-0.080203,
-0.081745,
-0.084758,
-0.089036,
-0.093935,
-0.098482,
-0.101767,
-0.103314,
-0.103123,
-0.101478,
-0.09886,
-0.095929,
-0.093404,
-0.091812,
-0.091303,
-0.091635,
-0.092296,
-0.092631,
-0.092053,
-0.090233,
-0.087188,
-0.083215,
-0.078734,
-0.074164,
-0.069864,
-0.066032,
-0.062621,
-0.059401,
-0.056192,
-0.053062,
-0.050265,
-0.048063,
-0.046634,
-0.046049,
-0.046267,
-0.047138,
-0.048463,
-0.050056,
-0.051707,
-0.05312,
-0.053981,
-0.05407,
-0.053288,
-0.051639,
-0.049329,
-0.046876,
-0.045075,
-0.044812,
-0.046815,
-0.051411,
-0.058377,
-0.067008,
-0.076337,
-0.085384,
-0.093308,
-0.099509,
-0.103733,
-0.106104,
-0.10703,
-0.107033,
-0.106684,
-0.10656,
-0.107118,
-0.108505,
-0.110536,
-0.112841,
-0.115002,
-0.116652,
-0.117589,
-0.117905,
-0.11794,
-0.118041,
-0.118316,
-0.118553,
-0.118272,
-0.116754,
-0.113135,
-0.106543,
-0.096323,
-0.082149,
-0.063987,
-0.04197,
-0.016266,
0.013149,
0.046722,
0.085409,
0.130459,
0.182944,
0.243122,
0.309709,
0.379374,
0.44677,
0.541273,
0.638282,
0.680126,
0.674212,
0.622452,
0.513579,
0.403028,
0.323262,
0.243421,
0.135789,
0.071788,
0.028971,
0.032802,
0.013037,
0.001673,
-0.005089,
-0.010364,
-0.01613,
-0.023244,
-0.031655,
-0.040639,
-0.04915,
-0.056274,
-0.061511,
-0.064763,
-0.066216,
-0.066215,
-0.065176,
-0.063514,
-0.061578,
-0.059662,
-0.058034,
-0.05688,
-0.056264,
-0.056175,
-0.056588,
-0.057488,
-0.058766,
-0.060166,
-0.061363,
-0.062076,
-0.062079,
-0.06118,
-0.059181,
-0.055955,
-0.051492,
-0.045962,
-0.039736,
-0.033319,
-0.027261,
-0.022173,
-0.018716,
-0.017434,
-0.018443,
-0.021256,
-0.024875,
-0.028036,
-0.029518,
-0.028481,
-0.024723,
-0.018727,
-0.011415,
-0.003836,
0.003073,
0.008688,
0.012894,
0.016066,
0.018799,
0.021555,
0.024522,
0.027739,
0.031242,
0.035065,
0.039153,
0.043346,
0.047504,
0.051632,
0.055863,
0.060379,
0.065347,
0.070873,
0.076925,
0.083309,
0.089799,
0.096245,
0.10252,
0.108482,
0.114079,
0.119437,
0.124729,
0.129929,
0.134692,
0.138464,
0.140735,
0.141307,
0.140513,
0.139208,
0.138476,
0.13923,
0.141973,
0.14674,
0.153143,
0.160448,
0.167746,
0.174201,
0.17933,
0.183038,
0.185486,
0.186901,
0.187467,
0.187235,
0.186138,
0.184077,
0.181017,
0.176987,
0.172046,
0.166249,
0.159642,
0.152307,
0.144344,
0.135757,
0.126404,
0.11609,
0.10472,
0.09239,
0.07937,
0.066016,
0.052681,
0.039698,
0.027388,
0.016077,
0.006063,
-0.002514,
-0.009813,
-0.016267,
-0.022404,
-0.028629,
-0.035046,
-0.041382,
-0.04712,
-0.051697,
-0.054617,
-0.055596,
-0.054789,
-0.052904,
-0.051011,
-0.050176,
-0.051169,
-0.054283,
-0.059226,
-0.065188,
-0.071119,
-0.076124,
-0.07968,
-0.081594,
-0.081949,
-0.081119,
-0.079692,
-0.078273,
-0.077302,
-0.077011,
-0.077426,
-0.078365,
-0.07943,
-0.080168,
-0.080281,
-0.079818,
-0.079102,
-0.078518,
-0.078321,
-0.078596,
-0.079267,
-0.080151,
-0.081028,
-0.081735,
-0.082195,
-0.082336,
-0.081984,
-0.080931,
-0.079074,
-0.076456,
-0.073197,
-0.069493,
-0.065659,
-0.06216,
-0.059545,
-0.058292,
-0.058643,
-0.060519,
-0.063559,
-0.067228,
-0.070904,
-0.073958,
-0.075871,
-0.076356,
-0.075404,
-0.073238,
-0.070278,
-0.067148,
-0.064563,
-0.063053,
-0.062789,
-0.063646,
-0.06539,
-0.067791,
-0.070598,
-0.073518,
-0.076268,
-0.078603,
-0.080278,
-0.081084,
-0.080988,
-0.080245,
-0.07933,
-0.078779,
-0.0791,
-0.080661,
-0.083537,
-0.087374,
-0.091437,
-0.094863,
-0.096937,
-0.097212,
-0.095523,
-0.092051,
-0.087321,
-0.082102,
-0.077204,
-0.073315,
-0.070896,
-0.070123,
-0.070879,
-0.072827,
-0.075528,
-0.078553,
-0.081501,
-0.084001,
-0.085773,
-0.086663,
-0.086614,
-0.085642,
-0.083815,
-0.081285,
-0.078312,
-0.075277,
-0.07257,
-0.07045,
-0.069001,
-0.06816,
-0.067796,
-0.067791,
-0.068058,
-0.068492,
-0.068859,
-0.068801,
-0.067972,
-0.066192,
-0.063482,
-0.059978,
-0.055892,
-0.051542,
-0.047332,
-0.043665,
-0.040845,
-0.038979,
-0.03796,
-0.037567,
-0.037634,
-0.038175,
-0.039339,
-0.041269,
-0.044031,
-0.04763,
-0.052085,
-0.057466,
-0.0638,
-0.070941,
-0.078542,
-0.086154,
-0.093331,
-0.099695,
-0.104994,
-0.109121,
-0.112045,
-0.113746,
-0.114216,
-0.11357,
-0.112032,
-0.109883,
-0.107439,
-0.105072,
-0.103167,
-0.102015,
-0.101732,
-0.102264,
-0.103415,
-0.104899,
-0.106432,
-0.10779,
-0.108761,
-0.109058,
-0.108263,
-0.105882,
-0.101462,
-0.094707,
-0.085519,
-0.073921,
-0.059857,
-0.042916,
-0.022114,
0.004174,
0.038032,
0.081564,
0.106019,
0.202355,
0.278047,
0.359263,
0.439807,
0.546177,
0.622207,
0.712153,
0.727922,
0.694989,
0.591817,
0.475367,
0.396167,
0.31285,
0.202835,
0.127097,
0.071294,
0.06313,
0.03279,
0.012831,
0.000311,
-0.007607,
-0.013152,
-0.017761,
-0.022213,
-0.026804,
-0.031474,
-0.036001,
-0.040224,
-0.044146,
-0.047847,
-0.051357,
-0.054583,
-0.057419,
-0.05981,
-0.061748,
-0.063246,
-0.064354,
-0.065126,
-0.065601,
-0.065791,
-0.065685,
-0.065234,
-0.064399,
-0.063205,
-0.061698,
-0.059897,
-0.057772,
-0.055248,
-0.052274,
-0.048909,
-0.045345,
-0.041831,
-0.038536,
-0.035469,
-0.032506,
-0.029426,
-0.025961,
-0.021959,
-0.017564,
-0.013214,
-0.009435,
-0.006593,
-0.004726,
-0.003537,
-0.002484,
-0.000989,
0.001356,
0.004666,
0.008773,
0.01328,
0.017645,
0.021371,
0.024286,
0.02667,
0.029089,
0.032098,
0.035973,
0.040578,
0.045444,
0.050006,
0.053824,
0.056705,
0.058747,
0.060364,
0.062246,
0.065182,
0.06975,
0.076106,
0.083964,
0.092748,
0.101761,
0.11042,
0.11842,
0.125771,
0.132646,
0.139193,
0.14542,
0.151234,
0.156508,
0.161142,
0.165081,
0.168365,
0.171132,
0.173509,
0.175587,
0.17757,
0.179822,
0.182726,
0.18647,
0.190995,
0.195993,
0.200873,
0.204781,
0.206805,
0.206305,
0.203193,
0.198038,
0.191894,
0.185877,
0.180702,
0.17643,
0.172495,
0.167957,
0.161887,
0.15378,
0.143736,
0.132326,
0.120326,
0.108465,
0.097188,
0.086522,
0.076193,
0.0659,
0.055525,
0.045177,
0.035099,
0.025483,
0.016262,
0.007097,
-0.002387,
-0.012264,
-0.022157,
-0.031366,
-0.039109,
-0.04471,
-0.047819,
-0.048625,
-0.047878,
-0.04664,
-0.045939,
-0.046529,
-0.048709,
-0.052218,
-0.05631,
-0.06013,
-0.063131,
-0.06515,
-0.066206,
-0.066436,
-0.066128,
-0.065639,
-0.06521,
-0.064911,
-0.064738,
-0.064674,
-0.064622,
-0.06439,
-0.063781,
-0.062728,
-0.061347,
-0.059916,
-0.058819,
-0.058433,
-0.059006,
-0.060576,
-0.062979,
-0.065933,
-0.069108,
-0.072172,
-0.074782,
-0.076628,
-0.077499,
-0.077311,
-0.076068,
-0.073826,
-0.070714,
-0.06698,
-0.06298,
-0.059119,
-0.055801,
-0.053325,
-0.051763,
-0.051044,
-0.051142,
-0.052153,
-0.054169,
-0.057062,
-0.060399,
-0.063532,
-0.0658,
-0.066752,
-0.066297,
-0.064682,
-0.062351,
-0.059796,
-0.057463,
-0.055644,
-0.054365,
-0.053395,
-0.052379,
-0.051023,
-0.04928,
-0.047448,
-0.046014,
-0.045436,
-0.046013,
-0.047918,
-0.051221,
-0.055845,
-0.061497,
-0.06771,
-0.07398,
-0.079834,
-0.084797,
-0.088379,
-0.090176,
-0.090047,
-0.088169,
-0.08499,
-0.081165,
-0.077497,
-0.074763,
-0.073467,
-0.073707,
-0.075223,
-0.077461,
-0.079636,
-0.080909,
-0.08069,
-0.078889,
-0.075933,
-0.072554,
-0.069513,
-0.0674,
-0.066477,
-0.066623,
-0.0674,
-0.068234,
-0.068594,
-0.068092,
-0.066543,
-0.064001,
-0.06076,
-0.057262,
-0.053911,
-0.050948,
-0.048465,
-0.046457,
-0.044853,
-0.043551,
-0.042442,
-0.041414,
-0.040367,
-0.03926,
-0.038093,
-0.036876,
-0.035649,
-0.034536,
-0.033692,
-0.03316,
-0.032815,
-0.032479,
-0.032091,
-0.031734,
-0.031614,
-0.031999,
-0.033086,
-0.034876,
-0.037218,
-0.039894,
-0.042655,
-0.045294,
-0.047804,
-0.05052,
-0.054014,
-0.058815,
-0.065157,
-0.07282,
-0.081129,
-0.089173,
-0.096172,
-0.101704,
-0.105656,
-0.108094,
-0.109189,
-0.109185,
-0.108343,
-0.10691,
-0.105132,
-0.103305,
-0.101809,
-0.101027,
-0.101216,
-0.102462,
-0.104689,
-0.107662,
-0.110878,
-0.113531,
-0.114696,
-0.113536,
-0.10936,
-0.101585,
-0.089744,
-0.073491,
-0.052518,
-0.026385,
0.00563,
0.044549,
0.091583,
0.147806,
0.213531,
0.287458,
0.366096,
0.443906,
0.545043,
0.651225,
0.713117,
0.72821,
0.694477,
0.594575,
0.483484,
0.40686,
0.325403,
0.246402,
0.145305,
0.085496,
0.068214,
0.033066,
0.008563,
-0.007435,
-0.017128,
-0.022546,
-0.025477,
-0.027352,
-0.029182,
-0.031629,
-0.035081,
-0.039635,
-0.045155,
-0.051364,
-0.057889,
-0.064267,
-0.070059,
-0.074965,
-0.078833,
-0.081641,
-0.083529,
-0.084728,
-0.085395,
-0.085504,
-0.084912,
-0.083462,
-0.081023,
-0.077594,
-0.07341,
-0.068913,
-0.064627,
-0.061022,
-0.058421,
-0.056913,
-0.056307,
-0.056196,
-0.05613,
-0.055761,
-0.054899,
-0.053473,
-0.051428,
-0.04868,
-0.045133,
-0.040726,
-0.035471,
-0.029512,
-0.023273,
-0.017466,
-0.012877,
-0.010107,
-0.00938,
-0.010445,
-0.012572,
-0.014708,
-0.015735,
-0.014777,
-0.011426,
-0.005803,
0.001556,
0.009919,
0.018504,
0.02657,
0.033512,
0.038967,
0.042845,
0.045294,
0.046681,
0.047601,
0.048769,
0.050812,
0.054062,
0.058435,
0.063484,
0.068661,
0.07356,
0.078067,
0.082444,
0.087291,
0.093313,
0.100962,
0.110176,
0.120435,
0.131009,
0.141094,
0.149899,
0.156878,
0.161967,
0.165495,
0.16786,
0.169354,
0.170313,
0.171241,
0.172662,
0.17492,
0.178056,
0.18176,
0.185408,
0.188198,
0.18943,
0.188746,
0.186105,
0.181633,
0.175552,
0.168111,
0.159486,
0.149685,
0.138596,
0.126163,
0.112541,
0.098175,
0.083741,
0.069882,
0.056948,
0.044919,
0.033547,
0.022528,
0.011665,
0.001016,
-0.009029,
-0.017878,
-0.025024,
-0.030267,
-0.033772,
-0.035999,
-0.037584,
-0.039204,
-0.041436,
-0.044639,
-0.048908,
-0.054097,
-0.059928,
-0.066127,
-0.072491,
-0.078859,
-0.085004,
-0.09049,
-0.094701,
-0.097091,
-0.09747,
-0.096076,
-0.093472,
-0.090425,
-0.087811,
-0.086452,
-0.086912,
-0.089308,
-0.093287,
-0.098178,
-0.103208,
-0.107749,
-0.111501,
-0.114449,
-0.116596,
-0.117708,
-0.11732,
-0.114975,
-0.110499,
-0.104102,
-0.096328,
-0.087942,
-0.079765,
-0.072492,
-0.066592,
-0.062296,
-0.059601,
-0.058338,
-0.058384,
-0.05982,
-0.062839,
-0.067493,
-0.073486,
-0.080097,
-0.086306,
-0.091134,
-0.093942,
-0.094579,
-0.093327,
-0.090778,
-0.087676,
-0.084721,
-0.082352,
-0.080687,
-0.0796,
-0.078857,
-0.078241,
-0.077657,
-0.077158,
-0.076842,
-0.07675,
-0.076921,
-0.077477,
-0.07853,
-0.08004,
-0.08175,
-0.083222,
-0.083952,
-0.083493,
-0.081598,
-0.078338,
-0.074123,
-0.069621,
-0.065642,
-0.06297,
-0.062116,
-0.063127,
-0.065606,
-0.068906,
-0.072367,
-0.075507,
-0.078105,
-0.080155,
-0.081794,
-0.083261,
-0.084817,
-0.086657,
-0.088816,
-0.091129,
-0.093272,
-0.094871,
-0.095597,
-0.095246,
-0.093807,
-0.091461,
-0.088551,
-0.085524,
-0.082779,
-0.080456,
-0.078415,
-0.07641,
-0.074325,
-0.072291,
-0.070658,
-0.06978,
-0.069769,
-0.070374,
-0.071059,
-0.071174,
-0.070156,
-0.067686,
-0.063791,
-0.058838,
-0.053373,
-0.047931,
-0.042902,
-0.038467,
-0.034609,
-0.031249,
-0.028376,
-0.026068,
-0.024411,
-0.023459,
-0.023223,
-0.023642,
-0.024547,
-0.0257,
-0.026861,
-0.027807,
-0.028348,
-0.028392,
-0.027998,
-0.027321,
-0.026532,
-0.025854,
-0.025609,
-0.026178,
-0.027914,
-0.031082,
-0.035844,
-0.042229,
-0.050088,
-0.059025,
-0.068387,
-0.077362,
-0.085128,
-0.091017,
-0.094717,
-0.096384,
-0.096572,
-0.095999,
-0.095283,
-0.094831,
-0.094874,
-0.09547,
-0.096446,
-0.097462,
-0.098205,
-0.098524,
-0.098444,
-0.098123,
-0.097783,
-0.097613,
-0.097723,
-0.098137,
-0.09876,
-0.099231,
-0.098836,
-0.096621,
-0.091581,
-0.082754,
-0.069272,
-0.050411,
-0.025546,
0.006014,
0.045081,
0.092419,
0.148496,
0.213233,
0.285536,
0.36262,
0.439666,
0.510223,
0.614289,
0.708629,
0.733738,
0.708286,
0.639846,
0.523413,
0.411962,
0.327438,
0.245406,
0.134658,
0.074721,
0.03544,
0.031761,
0.008418,
-0.00738,
-0.018267,
-0.026125,
-0.032002,
-0.036352,
-0.03934,
-0.041099,
-0.041937,
-0.042399,
-0.04313,
-0.044635,
-0.047112,
-0.050389,
-0.05394,
-0.057004,
-0.0589,
-0.059385,
-0.058689,
-0.057325,
-0.055939,
-0.055189,
-0.055508,
-0.05691,
-0.058989,
-0.061123,
-0.062664,
-0.063118,
-0.062384,
-0.060858,
-0.059101,
-0.05736,
-0.05541,
-0.052792,
-0.049078,
-0.044029,
-0.037714,
-0.030578,
-0.023337,
-0.016793,
-0.011655,
-0.008362,
-0.006919,
-0.006872,
-0.007511,
-0.008135,
-0.008146,
-0.007033,
-0.004427,
-0.000263,
0.005175,
0.011384,
0.017817,
0.024022,
0.029705,
0.034778,
0.03934,
0.043577,
0.047675,
0.051764,
0.055804,
0.059535,
0.062591,
0.064796,
0.066406,
0.068099,
0.070735,
0.074962,
0.080935,
0.088305,
0.096386,
0.104366,
0.111515,
0.117426,
0.122147,
0.126062,
0.129688,
0.133555,
0.138097,
0.143508,
0.149635,
0.156053,
0.162338,
0.168238,
0.173634,
0.178456,
0.182697,
0.186441,
0.189849,
0.193097,
0.196338,
0.199623,
0.202831,
0.205657,
0.207712,
0.20864,
0.208237,
0.206423,
0.203212,
0.198718,
0.193146,
0.186763,
0.179793,
0.172295,
0.164086,
0.154871,
0.144472,
0.132949,
0.1206,
0.107986,
0.09589,
0.085062,
0.075878,
0.068217,
0.061581,
0.055256,
0.048485,
0.040712,
0.031859,
0.022329,
0.012703,
0.003399,
-0.005447,
-0.013921,
-0.022244,
-0.030611,
-0.038963,
-0.046916,
-0.053921,
-0.059497,
-0.063405,
-0.065736,
-0.06688,
-0.067363,
-0.067667,
-0.068132,
-0.068943,
-0.070122,
-0.071526,
-0.072937,
-0.074168,
-0.075095,
-0.075591,
-0.075494,
-0.074657,
-0.073059,
-0.070849,
-0.068277,
-0.065594,
-0.063049,
-0.060915,
-0.059432,
-0.058721,
-0.058832,
-0.059786,
-0.061502,
-0.063671,
-0.065848,
-0.067683,
-0.069026,
-0.069844,
-0.070202,
-0.070382,
-0.070849,
-0.072015,
-0.073979,
-0.076495,
-0.0791,
-0.081261,
-0.082529,
-0.082638,
-0.081594,
-0.07968,
-0.077333,
-0.074963,
-0.072869,
-0.071274,
-0.070351,
-0.070161,
-0.070644,
-0.071705,
-0.073202,
-0.07483,
-0.076119,
-0.076604,
-0.075959,
-0.073983,
-0.070614,
-0.066044,
-0.060773,
-0.055524,
-0.051108,
-0.048268,
-0.047483,
-0.048804,
-0.051912,
-0.05632,
-0.061477,
-0.066726,
-0.071361,
-0.074825,
-0.076814,
-0.077289,
-0.07648,
-0.074865,
-0.073085,
-0.071782,
-0.071484,
-0.072538,
-0.075051,
-0.078834,
-0.083456,
-0.088346,
-0.092902,
-0.096587,
-0.099048,
-0.100115,
-0.099723,
-0.097847,
-0.094593,
-0.090296,
-0.085425,
-0.080461,
-0.075844,
-0.071983,
-0.069181,
-0.067532,
-0.066969,
-0.067343,
-0.068356,
-0.06946,
-0.069997,
-0.069462,
-0.067617,
-0.064429,
-0.06005,
-0.054928,
-0.049847,
-0.04573,
-0.043279,
-0.042655,
-0.043419,
-0.044716,
-0.045587,
-0.045318,
-0.043678,
-0.040947,
-0.037721,
-0.034657,
-0.032347,
-0.031279,
-0.031765,
-0.033802,
-0.037124,
-0.041488,
-0.046851,
-0.053199,
-0.060316,
-0.067754,
-0.074951,
-0.081329,
-0.086421,
-0.090056,
-0.092437,
-0.093946,
-0.094863,
-0.095275,
-0.095195,
-0.094663,
-0.093775,
-0.09277,
-0.092127,
-0.092423,
-0.094066,
-0.097087,
-0.101116,
-0.105504,
-0.109523,
-0.112608,
-0.114587,
-0.115673,
-0.116197,
-0.116346,
-0.116011,
-0.114741,
-0.111738,
-0.105995,
-0.09649,
-0.082301,
-0.062683,
-0.037101,
-0.005132,
0.033701,
0.079958,
0.134051,
0.195872,
0.264304,
0.33662,
0.408224,
0.473065,
0.569968,
0.65706,
0.67868,
0.650984,
0.552095,
0.466357,
0.35685,
0.27267,
0.191076,
0.081541,
0.02066,
-0.019084,
-0.017264,
-0.037309,
-0.048964,
-0.055077,
-0.057919,
-0.059089,
-0.059562,
-0.059848,
-0.060264,
-0.061117,
-0.062664,
-0.064975,
-0.067818,
-0.070692,
-0.072967,
-0.074055,
-0.07356,
-0.071429,
-0.06798,
-0.063799,
-0.059526,
-0.055714,
-0.052814,
-0.051188,
-0.050992,
-0.052141,
-0.054368,
-0.057273,
-0.060259,
-0.062488,
-0.063119,
